Sample	Family	Treatment	Lat.x	Long.x	Region	Env	K1	K2	Pair	Sex	FTmeans	BMmeans	LNmeans	NNmeans	SWmeans	PHmeans	FCmeans	SCmeans	Germmeans	COTYmeans	HYPOmeans
4830	19	Soy	39.46407096	-91.68243396	MarkTwain	Nat	0.5663931	0.4336069	10	F	49.66666667	0.098203199	0.798611111	0.483729221	0.176103221	1.227040031	0.004329004	0.008658009	8.666666667	1.254583333	1.874861111
5138	175	Soy	41.55656599	-83.66247503	Maume	Nat	0.2028374	0.7971626	1	F	32.8	0.06080297	1.330105581	0.509312249	0.201777545	1.638351522	0.009506192	0.015222368	6.8	0.682791554	2.972920513
5321	156	Soy	39.001464	-95.239938	Kansas	Nat	0.9428472	0.0571528	16	F	50	0.12554013	2.823529412	0.366666667	0.181333333	1.3625	0.005813953	0	6.5	0.625294118	1.645
5249	116	Soy	38.66890403	-90.63545798	Chesterfield	Ag	0.495381	0.504619	7	F	56	0.049400735	0.506818182	0.356054997	0.106527234	1.103257144	0.012009804	0	7.666666667	0.86525	3.092808081
4854	76	Soy	39.305104	-88.139778	Greenup	Ag	0.9941799	0.0058201	4	F	57.5	0.105679248	1.365079365	0.358730159	0.129547619	1.020555556	0	0	5	0.50547619	1.569007937
5040	69	Soy	41.55656599	-83.66247503	Maume	Nat	0.230027	0.769973	1	F	47.33333333	0.125178959	2.393518519	0.433536625	0.15698636	1.385227447	0.016666667	0.011455642	6	0.869583333	2.12349537
5156	152	Soy	41.15132703	-87.89857297	Kakanee	Nat	0.9220083	0.0779917	14	F	46	0.153759036	3.275	0.578598485	0.183267045	1.365151515	0.024096386	0	6	0.472333333	1.663472222
5163	185	Soy	38.927036	-95.241462	Lawrence	Nat	0.557314	0.442686	17	F	61.66666667	0.061218731	0.859375	0.393698423	0.114696466	1.01400408	0.011826247	0.003164557	8.75	0.79359375	2.60725
5170	118	Soy	38.6589929	-90.7440433	WSCSoy2	Ag	0.8826387	0.1173613	8	F	70.75	0.060610125	1.105882353	0.337633617	0.094646405	0.959825564	0.011917563	0.007675439	7	0.991284314	3.943142157
5079	7	Soy	39.393248	-88.163216	FoxRidge	Nat	0.9563598	0.0436402	4	F	49	0.084920245	1.520512821	0.436090653	0.118521095	1.32802555	0.011546841	0.019172113	6.333333333	0.470576923	1.940623932
5204	67	Soy	38.927036	-95.241462	Lawrence	Nat	0.857179	0.142821	17	F	59.66666667	0.081674065	0.952859477	0.34450272	0.099096089	0.862435897	0.004702666	0	8.2	0.879488358	2.535135621
4902	166	Soy	38.66783702	-91.55559699	Gascondale	Nat	0.8136391	0.1863609	9	F	44	0.161139808	1.665366213	0.48021507	0.183668117	1.370644242	0.018201976	0.017824808	6.2	0.624619065	2.663345602
4977	151	Soy	40.87326997	-88.62446599	Pontiac	Nat	0.9082115	0.0917885	13	F	53.66666667	0.083419711	0.884900285	0.41986532	0.119403199	1.262415825	0.003703704	0.004219409	6.666666667	0.550356125	2.107290598
5171	99	Soy	39.001464	-95.239938	Kansas	Nat	0.6061036	0.3938964	16	F	58.25	0.061972539	1.098588619	0.427027624	0.125016604	1.169488192	0	0.00255102	5.5	0.552533738	1.990044534
5244	132	Soy	38.988681	-95.215847	Nunemaker	Ag	0.7217884	0.2782116	16	F	53.75	0.141431983	1.937134503	0.546495957	0.171192273	1.487415768	0.01376954	0.002747253	6.5	0.62022211	2.289300214
5145	22	Soy	40.17519498	-90.26269396	Hickory	Ag	0.8729071	0.1270929	11	F	44	0.063597561	1.166666667	0.454545455	0.270454545	1.231818182	0.012195122	0	10	0.824166667	3.0825
5116	43	Soy	38.732444	-89.277403	Keysport	Nat	0.8317708	0.1682292	5	F	46	NA	1.6	0.47826087	0.175217391	1.760869565	0.024096386	0.012048193	6	0.5245	1.577
5221	154	Soy	41.31732501	-86.746256	Knox	Nat	0.3721722	0.6278278	15	F	42.33333333	0.129871197	1.371150097	0.567948038	0.271048427	1.4559924	0.011061698	0.018637558	6.333333333	0.391676413	1.445052632
5287	159	Soy	38.782048	-95.171401	Baldwin	Ag	0.9283953	0.0716047	17	F	61.2	0.079502473	1.613777195	0.579696364	0.142088349	1.103604623	0.011386276	0	7.666666667	0.883676476	2.31424796
5223	179	Soy	38.732444	-89.277403	Keysport	Nat	0.6044108	0.3955892	5	F	56	0.21452	2.125	0.642857143	0.179107143	1.473214286	0.013333333	0.026666667	10	NA	1.805
5247	155	Soy	41.35604002	-86.73699299	Prairie	Ag	0.7499482	0.2500518	15	F	53	0.130970874	0.491666667	0.420499109	0.199206774	1.44114082	0.004854369	0.004854369	6	0.705166667	3.336083333
5262	126	Soy	40.82949003	-88.66930699	HWY66	Ag	0.9391587	0.0608413	13	F	48.66666667	0.070557999	1.767236467	0.616906644	0.13769457	1.497164973	0.005813953	0	7.333333333	0.472649573	1.98551567
4887	60	Soy	40.82949003	-88.66930699	HWY66	Ag	0.8487641	0.1512359	13	F	42	0.049640449	0.2	NA	0.156428571	1	0.011235955	0.011235955	8	1.242	2.36
4888	160	Soy	41.55656599	-83.66247503	Maume	Nat	0.4309005	0.5690995	1	F	44.6	0.113419038	1.449905303	0.527406417	0.196830392	1.492945633	0.00870999	0.022230824	7.8	0.617380682	2.084598801
5387	167	Soy	38.63920603	-91.51230698	Hernan	Ag	0.9998246	0.0001754	9	F	49.8	0.17800977	1.447435897	0.589162747	0.180480506	1.726615629	0.013520545	0.007228916	7	0.711712821	2.215747009
5258	80	Soy	38.670222	-90.065665	Granite	Ag	0.8583841	0.1416159	6	F	65.5	0.022557976	1.127777778	0.257947639	0.103569425	0.691912108	0.010752688	0	6	0.795527778	2.431888889
4989	62	Soy	41.16467102	-87.81988903	Bradley	Ag	0.7736577	0.2263423	14	F	47	0.035361337	1.004257703	0.544364816	0.123662176	1.25928014	0.005824131	0.00212766	8.2	1.034410924	1.991722689
5380	56	Soy	40.17519498	-90.26269396	Hickory	Ag	0.8110245	0.1889755	11	F	59.5	0.032417332	0.643221691	0.354043319	0.110428645	0.712020116	0.007936508	0	7.25	0.617610845	2.173389155
5183	29	Soy	41.31732501	-86.746256	Knox	Nat	0.4164501	0.5835499	15	F	48.33333333	0.089244665	0.648148148	0.517636684	0.148003275	1.54569161	0.023513344	0.026985567	9	1.066296296	1.932275132
4813	101	Soy	38.927036	-95.241462	Lawrence	Nat	0.9918205	0.0081795	17	F	58.33333333	0.077973979	0.7	0.558069382	0.143385076	1.256370454	0.010752688	0	6.333333333	1.041	4.5685
4801	86	Soy	38.63920603	-91.51230698	Hernan	Ag	0.964014	0.035986	9	F	59.6	0.187622377	0.372496392	0.550763914	0.154359189	1.197434691	0.002427184	0.012115253	6.8	0.715295238	2.735373449
4886	180	Soy	38.755485	-89.272475	Mulberry	Ag	0.5982739	0.4017261	5	F	70	0.084150362	0.846386946	0.349733751	0.11151425	0.84230543	0.022581077	0.015054052	6	0.968864802	3.311990676
5320	85	Soy	38.66783702	-91.55559699	Gascondale	Nat	0.9999996	4.00E-07	9	F	49.83333333	0.079846194	0.863352827	0.457162898	0.141330192	1.428880396	0.013400538	0.015733746	6.666666667	0.726103314	2.892150097
5206	189	Soy	39.393248	-88.163216	FoxRidge	Nat	0.8706399	0.1293601	4	F	61	0.053702187	1.436868687	0.45775341	0.147549763	0.986557625	0.008248221	0.002427184	6.75	0.791079545	2.870896465
5219	3	Soy	41.03727398	-83.81345096	Blanchard	Nat	0.528683	0.471317	2	F	48.66666667	0.053219808	0.838706615	0.439546307	0.146693564	1.113937404	0.015642881	0.017383635	6.666666667	0.496891813	1.151772167
5238	184	Soy	38.988681	-95.215847	Nunemaker	Ag	0.9996581	0.0003419	16	F	45	0.179708895	2.11625817	0.518518519	0.179419753	1.736728395	0.007986609	0.003921569	7	0.633471405	2.366736111
4939	147	Soy	38.66783702	-91.55559699	Gascondale	Nat	1	0	9	F	50.33333333	0.079758754	1.47167756	0.478799489	0.145364783	1.089727011	0.011778062	0	7.666666667	0.759215686	2.936132898
5147	142	Soy	38.755485	-89.272475	Mulberry	Ag	0.8301889	0.1698111	5	F	54.4	0.082422401	1.02596766	0.404232325	0.136126805	1.179325876	0.006199095	0.004807692	7.4	0.676297778	2.146725299
5239	165	Soy	38.755485	-89.272475	Mulberry	Ag	0.4301956	0.5698044	5	F	44	0.194609304	1.500536616	0.56438104	0.213613632	1.888140766	0.017075745	0.01143594	8	0.605587121	2.837223801
5213	168	Soy	40.57469501	-89.65567603	Pekin	Nat	0.333277	0.666723	12	F	41.66666667	0.192915339	1.805555556	0.626461866	0.224988809	1.512024136	0.007562164	0	5.333333333	0.741740741	3.318888889
5271	32	Soy	38.988681	-95.215847	Nunemaker	Ag	1	0	16	F	NA	0.011835443	0.222222222	NA	NA	NA	0	0	6	0.352222222	2.070555556
5008	112	Soy	38.755485	-89.272475	Mulberry	Ag	0.8092626	0.1907374	5	F	47	0.112344548	1.518524252	0.477709778	0.200858765	1.336066911	0.018009075	0.012195122	6.666666667	0.431211558	2.001943756
5400	148	Soy	38.63920603	-91.51230698	Hernan	Ag	0.5837317	0.4162683	9	F	40.75	0.12927018	1.1745338	0.533635061	0.211305116	1.7813943	0.010864333	0.007957356	6.5	0.825469114	3.172160548
4802	24	Soy	40.55406597	-89.48221204	Allentown	Ag	0.5397369	0.4602631	12	F	52.4	0.088764243	0.886809596	0.453389214	0.15602691	1.153084494	0.007527815	0.005380264	7.833333333	0.68116075	1.934258179
4876	35	Soy	41.55656599	-83.66247503	Maume	Nat	0.5681013	0.4318987	1	F	33.66666667	0.09401296	2.516934046	0.559508547	0.251416667	1.474759615	0.011627907	0.02244832	6	0.707101159	1.629675802
4907	8	Soy	39.305104	-88.139778	Greenup	Ag	0.9091245	0.0908755	4	F	50	0.17132929	1.206439394	0.546125209	0.167236345	1.768900748	0.008364544	0.007639253	6.5	0.809030934	3.042943497
5002	71	Soy	41.03727398	-83.81345096	Blanchard	Nat	0.3009071	0.6990929	2	F	46.16666667	0.058250566	0.839513983	0.408385018	0.169872798	1.326365525	0.003354234	0.012665141	6.666666667	0.620657379	2.018427753
5325	91	Soy	40.57469501	-89.65567603	Pekin	Nat	0.2111154	0.7888846	12	F	56	0.079491909	0.630952381	0.38338511	0.093603846	0.985242968	0.006666667	0.012473118	9.333333333	0.820535714	3.232380952
5348	57	Soy	40.57469501	-89.65567603	Pekin	Nat	0.9111506	0.0888494	12	F	46.14285714	0.085560265	0.952447552	0.53422185	0.149796183	1.372076738	0.010692083	0.009361126	7.142857143	0.832468198	2.444313908
4899	198	Soy	38.755485	-89.272475	Mulberry	Ag	0.9313331	0.0686669	5	F	50	0.107229699	1.967251462	0.567725753	0.177502787	1.391137124	0.011979914	0.004065041	6.666666667	0.725766082	2.612678363
5216	138	Soy	41.06360497	-83.78943597	Mccombe	Ag	0.5282042	0.4717958	2	F	38	0.17109375	1.684210526	0.5	0.243947368	0.815789474	0.010416667	0.03125	7	0.373684211	1.949473684
5300	23	Soy	40.57469501	-89.65567603	Pekin	Nat	0.8127863	0.1872137	12	F	54.42857143	0.081762764	1.229707792	0.446834797	0.160242807	1.330082854	0.007853701	0.006442766	6.571428571	0.769285792	2.123980365
4803	199	Soy	39.393248	-88.163216	FoxRidge	Nat	0.6051385	0.3948615	4	F	41.5	0.097808451	1.958982684	0.48029047	0.176341109	1.34875233	0.005589804	0.001736111	6.166666667	0.748608333	2.371936832
5389	137	Soy	41.03727398	-83.81345096	Blanchard	Nat	0.2788626	0.7211374	2	F	41.5	0.065241846	1.586949815	0.62564714	0.165146957	1.138178223	0	0.011164091	6	0.722860256	1.669871259
4921	133	Soy	38.927036	-95.241462	Lawrence	Nat	0.9946869	0.0053131	17	F	57	0.081263726	1.099503661	0.427439751	0.109068096	1.024114855	0.007032526	0	8.2	0.839745393	3.150173276
4964	39	Soy	39.05562996	-84.89810603	Aurora	Nat	0.4318667	0.5681333	3	F	50.5	0.116886085	1.254840686	0.495774371	0.173851219	1.454353381	0.016749133	0.0175992	6.75	0.544585172	1.30958415
5115	73	Soy	39.05562996	-84.89810603	Aurora	Nat	0.6167335	0.3832665	3	F	48	0.038253165	0.277777778	0.4375	0.101875	1.197916667	NA	0	6	0.352222222	1.767222222
4912	75	Soy	39.393248	-88.163216	FoxRidge	Nat	0.6324389	0.3675611	4	F	36	0.129166667	0.352941176	0.583333333	0.2325	1.305555556	0.012820513	0.012820513	7	0.57	1.805294118
5097	10	Soy	38.755485	-89.272475	Mulberry	Ag	0.5363283	0.4636717	5	F	53	0.099269966	1.217973856	0.555555556	0.148520531	1.294799215	0.020140915	0.014097274	6.5	0.897065359	2.78696732
4861	190	Soy	39.305104	-88.139778	Greenup	Ag	0.9789111	0.0210889	4	F	50.85714286	0.151274558	1.611958117	0.623257274	0.196824291	1.361968805	0.006234713	0	6.285714286	0.623758139	2.527476986
5061	88	Soy	39.463458	-91.98047097	Jackson	Ag	0.9326818	0.0673182	10	F	53.5	0.200514827	0.794055944	0.460132421	0.193663666	1.333061548	0.007181744	0.007181744	7.5	0.942706294	3.336475524
5137	59	Soy	40.87326997	-88.62446599	Pontiac	Nat	0.8933835	0.1066165	13	F	45.42857143	0.06259184	1.483796613	0.497869148	0.128135169	1.350632331	0.006924299	0.005634187	6.571428571	0.689494114	2.112744855
4819	25	Soy	40.87326997	-88.62446599	Pontiac	Nat	0.9714367	0.0285633	13	F	49.75	0.095749068	1.555769231	0.468254317	0.17048491	1.281985509	0	0	6.25	0.89311086	2.244836538
4841	93	Soy	40.87326997	-88.62446599	Pontiac	Nat	0.8093265	0.1906735	13	F	56.4	0.033561006	1.055351569	0.366542178	0.098594609	1.095629818	0	0	6	0.578964849	1.958859912
4850	72	Soy	41.06360497	-83.78943597	Mccombe	Ag	0.6376102	0.3623898	2	F	52.5	0.038513539	1.033482143	0.371149814	0.143759385	1.025742576	0.005440568	0.002808989	7	0.729764385	2.819549603
450	129	Soy	41.31732501	-86.746256	Knox	Nat	2.40E-06	0.9999976	15	F	48	0.153494956	0.444444444	0.681699346	0.223313725	1.483333333	0.010530983	0.021283671	6	0.705	2.011666667
4982	30	Soy	41.35604002	-86.73699299	Prairie	Ag	0.2676069	0.7323931	15	F	44	0.068764664	1.279487179	0.481684532	0.156337389	1.387880071	0.012314788	0.012469861	5.6	0.738021368	1.770619658
4948	18	Soy	38.63920603	-91.51230698	Hernan	Ag	0.9999791	2.09E-05	9	F	63	0.015237113	0.9	0.333333333	0.134603175	0.777777778	0	0	6	0.795	2.881
5125	61	Soy	41.15132703	-87.89857297	Kakanee	Nat	0.4931048	0.5068952	14	F	50	0.009554878	0.665634675	0.310897436	0.095384615	0.822435897	0.023447322	0	6.5	0.308405573	1.566517028
4960	63	Soy	41.31732501	-86.746256	Knox	Nat	0.2718636	0.7281364	15	F	53.6	0.013411804	1.054166667	0.34196612	0.079765815	0.912310149	0.003125	0.006382979	9.2	0.67845	0.950841667
5202	109	Soy	39.393248	-88.163216	FoxRidge	Nat	0.9868467	0.0131533	4	F	54.5	0.128667514	1.536827153	0.453706637	0.161422247	1.206138763	0.006071534	0.005511143	6.25	0.510917065	2.154052183
4925	79	Soy	38.699066	-90.068054	Pontoon	Nat	0.9014176	0.0985824	6	F	62	0.017018032	0.595204877	0.398974369	0.079096162	0.665425508	0.01655508	0	6	0.484578515	2.751292107
5066	1	Soy	41.55656599	-83.66247503	Maume	Nat	0.2934621	0.7065379	1	F	45.66666667	0.029234981	0.684951758	0.432539683	0.103131764	1.202809343	0.005654229	0.008721186	8.333333333	0.889524588	1.948782291
4846	173	Soy	38.927036	-95.241462	Lawrence	Nat	0.7723793	0.2276207	17	F	41	0.171831325	1.711111111	0.780487805	0.200243902	1.690243902	0	0	9	0.450166667	1.630444444
556	120	Soy	38.63920603	-91.51230698	Hernan	Ag	0.917668	0.082332	9	F	52	0.175977011	0.555555556	0.355769231	0.192403846	1.417307692	0.011494253	0.022988506	9	1.248333333	4.3675
4935	114	Soy	38.670222	-90.065665	Granite	Ag	0.566701	0.433299	6	F	54.66666667	0.174020619	0.52832244	0.455535838	0.151918565	1.182929114	0.00709943	0.006872852	6.666666667	0.872053377	2.586230937
5018	106	Soy	41.06360497	-83.78943597	Mccombe	Ag	0.6065022	0.3934978	2	F	46.75	0.080801766	1.566919192	0.473540684	0.159126068	1.08765028	0.011364583	0.017614583	8.25	0.556674242	1.228853535
4866	11	Soy	38.699066	-90.068054	Pontoon	Nat	1	0	6	F	67	0.003125	0.375	0.298507463	0.054776119	0.352238806	0.0125	0	8	0.98	4.075
4917	136	Soy	41.37218297	-83.79889	Weston	Ag	0.5864671	0.4135329	1	F	52.5	0.131730534	1.770946207	0.423171009	0.208776406	1.16837856	0.00257732	0.007731959	6.5	0.449082721	1.032340267
5189	127	Soy	41.15132703	-87.89857297	Kakanee	Nat	0.6598975	0.3401025	14	F	40.4	0.035831253	0.983333333	0.403341605	0.135478638	1.366937474	0.012239501	0.009321858	8.8	0.948722222	2.017375
4981	52	Soy	38.63920603	-91.51230698	Hernan	Ag	0.9225612	0.0774388	9	F	53.8	0.115133342	1.368888889	0.459205076	0.16004581	1.488476112	0.010710505	0	6.4	0.699054701	2.448569231
5031	115	Soy	38.558781	-90.447501	Greentree	Nat	0.9719785	0.0280215	7	F	45	0.19971241	2.919478183	0.612385407	0.188505158	1.708328891	0.010365512	0.013090848	6.5	0.68464603	2.25562753
4860	123	Soy	40.57469501	-89.65567603	Pekin	Nat	0.2128357	0.7871643	12	F	51	0.116402788	2.821180556	0.473074345	0.178943739	1.105529621	0.004065041	0	6.75	0.670989583	2.058732639
4933	65	Soy	39.001464	-95.239938	Kansas	Nat	0.7996767	0.2003233	16	F	69.66666667	0.004429058	0.573958333	0.228151953	0.041534437	0.357634132	0.005319149	0	9	0.853427083	2.68225
5142	98	Soy	41.35604002	-86.73699299	Prairie	Ag	0.659358	0.340642	15	F	49.75	0.063029837	1.583547009	0.539277307	0.124590124	1.195499982	0.003663004	0.003012048	5.75	0.615933761	2.19749359
5053	193	Soy	39.001464	-95.239938	Kansas	Nat	1	0	16	F	40	0.085453581	1.805126327	0.537505363	0.175467342	1.552325182	0.009017286	0.00603812	9	0.660702399	1.790968391
5032	188	Soy	41.37218297	-83.79889	Weston	Ag	0.1933212	0.8066788	1	F	45.5	0.189637454	0.7	0.606866538	0.281605416	1.680875242	0.016340269	0.022154223	6.5	0.769461538	2.965269231
5117	170	Soy	41.16467102	-87.81988903	Bradley	Ag	0.8233468	0.1766532	14	F	60.75	0.082810981	0.913888889	0.419061144	0.127744597	1.189457935	0.01081631	0.005347747	7.75	0.941569444	3.117638889
4909	153	Soy	41.16467102	-87.81988903	Bradley	Ag	0.4830683	0.5169317	14	F	48.6	0.151128599	1.790153001	0.691273357	0.184205779	1.509113116	0.007977208	0	6.2	0.753034685	2.212033616
4891	97	Soy	41.31732501	-86.746256	Knox	Nat	0.1162368	0.8837632	15	F	52	0.031520315	1.203819444	0.475354749	0.0877002	1.101619489	0.008712268	0.003012048	7.25	0.621128472	1.874652778
342	124	Soy	40.55406597	-89.48221204	Allentown	Ag	0.8920355	0.1079645	12	F	66	0.004117647	0.636363636	0.272727273	0.062424242	0.333333333	0.009803922	0	7	0.345454545	0.743636364
4958	164	Soy	38.732444	-89.277403	Keysport	Nat	0.8979087	0.1020913	5	F	43	0.069360379	0.662063492	0.519902313	0.176740437	1.524197984	0.012956596	0.013312287	7	1.106698413	3.062331746
5222	96	Soy	41.16467102	-87.81988903	Bradley	Ag	0.9034053	0.0965947	14	F	38	0.134744444	2	0.551916376	0.183275261	1.472648084	0.005555556	0	7	0.787125	2.68225
5006	169	Soy	41.15132703	-87.89857297	Kakanee	Nat	0.5164604	0.4835396	14	F	39.4	0.08941151	1.565833333	0.660997365	0.198488891	1.464798568	0.010599867	0.018122198	7	0.703647222	1.484586111
503	4	Soy	41.06360497	-83.78943597	Mccombe	Ag	0.2814987	0.7185013	2	F	49.5	0.009863671	0.488888889	0.270454545	0.076727273	0.644318182	0	0	10.5	0.658222222	2.119333333
5312	141	Water	38.732444	-89.277403	Keysport	Nat	0.9188351	0.0811649	5	F	61	0.144371184	2.341739766	0.474981734	0.160198218	1.234559956	0.0121337	0.024074959	6	0.605489766	2.432785088
5165	44	Water	38.755485	-89.272475	Mulberry	Ag	0.5502696	0.4497304	5	F	52.66666667	0.218222222	1.640236956	0.475046904	0.183099437	1.485572233	0.003703704	0.007579673	7.666666667	0.947190704	2.044996582
5134	74	Water	39.01893298	-84.92674196	AgLaughrey	Ag	0.3455406	0.6544594	3	F	53.5	0.149499193	0.790085061	0.454779315	0.181540834	1.130737724	0.00745249	0.015484619	6	0.790271132	2.126873073
5169	135	Water	41.55656599	-83.66247503	Maume	Nat	0.6852217	0.3147783	1	F	35.66666667	0.164969197	0.472222222	0.661261261	0.305384813	1.722136422	0.012478478	0.020683451	9.333333333	0.889560185	1.242638889
5268	130	Water	41.35604002	-86.73699299	Prairie	Ag	0.9993795	0.0006205	15	F	27.66666667	0.151007773	1.711309524	0.638852814	0.328354257	1.519776335	0.007728044	0.019603444	8.333333333	0.966945346	1.888866342
5136	40	Water	39.01893298	-84.92674196	AgLaughrey	Ag	0.2970844	0.7029156	3	F	54.33333333	0.195272256	0.957894737	0.49496124	0.173450904	1.26750646	0.004166667	0.018445122	7.666666667	0.637090643	1.544216374
4862	34	Water	38.782048	-95.171401	Baldwin	Ag	1	0	17	F	52.2	0.174359199	1.438501499	0.569063785	0.200449232	1.650900021	0.009546835	0.004607441	9.6	1.219690376	1.836048685
5209	143	Water	38.699066	-90.068054	Pontoon	Nat	0.9439069	0.0560931	6	F	65	0.111992165	1.439685315	0.466145912	0.16030595	1.142479436	0.0073832	0.011656704	8.666666667	0.755949883	2.33243007
5284	113	Water	38.699066	-90.068054	Pontoon	Nat	0.8397205	0.1602795	6	F	51.25	0.04529045	1.630113636	0.635158481	0.131493775	1.109084023	0.006944444	0	6.5	0.737089962	2.626395833
4928	192	Water	38.755485	-89.272475	Mulberry	Ag	0.7200443	0.2799557	5	F	62.33333333	0.148135459	1.820512821	0.460750272	0.141244213	1.314025054	0.007913234	0.008658009	6.333333333	0.874529915	2.168418803
5323	140	Water	39.305104	-88.139778	Greenup	Ag	0.5371101	0.4628899	4	F	44.66666667	0.321144911	2.573107298	0.690104946	0.237260251	2.085430545	0.006317175	0.00557862	5.833333333	0.839080202	2.152805283
5393	42	Water	39.305104	-88.139778	Greenup	Ag	0.6842801	0.3157199	4	F	48.6	0.152115633	0.573506494	0.491893045	0.208201283	1.743430284	0.012749592	0.00643613	8.4	0.861298701	2.251618182
5395	13	Water	38.558781	-90.447501	Greentree	Nat	0.9022718	0.0977282	7	F	44.25	0.147566116	0.741462704	0.531559828	0.221761101	1.428990099	0.01091394	0.007901892	5.5	0.7733412	2.384284965
4828	100	Water	38.988681	-95.215847	Nunemaker	Ag	1	0	16	F	44	0.164913066	2.986764706	0.696938246	0.188845355	2.014789829	0.01207624	0	5.5	0.533411765	2.299691176
5100	158	Water	38.927036	-95.241462	Lawrence	Nat	1	0	17	F	52	0.040373126	1.348821549	0.362878788	0.168143939	1.107575758	0	0	7.333333333	0.770902357	2.419979798
5205	87	Water	39.46407096	-91.68243396	MarkTwain	Nat	0.9999999	1.00E-07	10	F	56.42857143	0.140236113	0.95424926	0.465723074	0.165564181	1.358713275	0.009889036	0.019989943	6.428571429	0.825044353	3.633557644
5377	81	Water	38.558781	-90.447501	Greentree	Nat	0.9627912	0.0372088	7	F	36	0.199351124	0.3	0.828874902	0.29359166	2.142407553	0.005617978	0	11	1.44	2.9695
4822	191	Water	38.732444	-89.277403	Keysport	Nat	0.7756276	0.2243724	5	F	44.66666667	0.15389806	1.129076479	0.568807125	0.233685313	1.57770827	0.011087361	0.028360123	7.5	0.774008297	2.824342953
5208	21	Water	40.12487104	-90.36914203	Browning	Nat	0.5505141	0.4494859	11	F	51.5	0.105209299	1.300757576	0.443693669	0.174751483	1.230059958	0.013956513	0.011144923	6.5	0.796310606	1.72554798
5326	95	Water	41.15132703	-87.89857297	Kakanee	Nat	0.1290647	0.8709353	14	F	42.6	0.193137544	1.621025641	0.688189223	0.254761738	1.693331245	0.009862142	0.012362142	9.4	0.672044872	0.990476282
5381	12	Water	38.670222	-90.065665	Granite	Ag	0.9425411	0.0574589	6	F	45.5	0.071870711	0.303030303	0.515957447	0.183682302	0.954545455	0.011764706	0.028063725	6.5	0.694659091	2.872765152
5294	105	Water	41.03727398	-83.81345096	Blanchard	Nat	0.1580356	0.8419644	2	F	34.66666667	0.123581843	1.113995726	0.793684902	0.315795412	1.609457478	0.018470537	0.021760644	8	0.632605769	2.386830128
5359	6	Water	39.01893298	-84.92674196	AgLaughrey	Ag	0.4522718	0.5477282	3	F	48.14285714	0.24053335	1.072276556	0.607792448	0.231062412	1.667071059	0.00166113	0.016272028	7.571428571	0.993033094	1.664154782
5385	162	Water	39.393248	-88.163216	FoxRidge	Nat	0.9859223	0.0140777	4	F	40.8	0.100393645	1.983333333	0.555767315	0.194981012	1.294786047	0.006540374	0.001980198	7.2	0.662037037	2.6855
5368	17	Water	38.66783702	-91.55559699	Gascondale	Nat	0.9229285	0.0770715	9	F	40.33333333	0.028141173	2.397504456	0.491552375	0.19163387	1.328861061	0.007348191	0.007348191	7	0.608163993	1.462406417
5317	171	Water	39.001464	-95.239938	Kansas	Nat	0.9688096	0.0311904	16	F	47	0.098344086	1.006944444	NA	0.218510638	1.510638298	0	0	8.5	0.612777778	2.487430556
5099	46	Water	38.670222	-90.065665	Granite	Ag	0.8984693	0.1015307	6	F	57.2	0.153649531	1.081926962	0.562002635	0.20794563	1.508247694	0.010830065	0.006503603	6.8	0.574923077	1.723300078
5394	146	Water	38.66890403	-90.63545798	Chesterfield	Ag	0.5237612	0.4762388	7	F	39	0.096750788	2.961805556	0.74551495	0.261910299	2.088305648	0.011486819	0.016501146	7.333333333	0.5715625	1.344930556
5225	194	Water	38.988681	-95.215847	Nunemaker	Ag	0.999994	6.00E-06	16	F	56.6	0.092059263	1.415622389	0.555525045	0.136816457	1.05665141	0.00857518	0	7.2	1.004309524	2.628659566
5333	70	Water	41.37218297	-83.79889	Weston	Ag	0.545952	0.454048	1	F	38.4	0.11046706	1.506196581	0.479100854	0.200085088	1.297204136	0.013162311	0.013162311	6	0.600711538	1.623240385
5122	38	Water	41.06360497	-83.78943597	Mccombe	Ag	1	0	2	F	47.66666667	0.159953714	1.919298246	0.705973831	0.210893192	1.884360253	0.004065041	0.004065041	6	0.575573099	1.948403509
5197	144	Water	38.670222	-90.065665	Granite	Ag	0.7138631	0.2861369	6	F	55	0.084846154	1.625	0.672727273	0.184727273	0.838181818	0	0.009615385	6	0.54875	1.094375
4895	102	Water	38.782048	-95.171401	Baldwin	Ag	0.9373773	0.0626227	17	F	61.66666667	0.048345109	1.001709402	0.405649414	0.110746837	1.123383404	0.004065041	0.008231707	8.333333333	0.751555556	2.150547009
5102	172	Water	38.988681	-95.215847	Nunemaker	Ag	0.9586832	0.0413168	16	F	56.8	0.129196001	1.187542735	0.487586067	0.168797306	1.275447147	0.004453241	0	7.2	0.619263462	1.717683547
5396	177	Water	39.393248	-88.163216	FoxRidge	Nat	0.9511469	0.0488531	4	F	40.5	0.200769231	1.668269231	0.715838509	0.285639752	2.11931677	0.004807692	0.004807692	8	0.585192308	2.097692308
5151	9	Water	38.732444	-89.277403	Keysport	Nat	0.4694832	0.5305168	5	F	54.6	0.071175398	0.878888889	0.4154495	0.143558603	1.191113155	0.00782967	0.002083333	6.8	0.631466667	2.023544444
5264	174	Water	38.782048	-95.171401	Baldwin	Ag	0.6660601	0.3339399	17	F	43	0.102848288	0.983838384	0.645191064	0.198212768	1.432825292	0.005376344	0	7	0.879863636	2.523724747
