Env,Pop,Family,Position,Treatment,Lat,Long,Pair,GH,GH_Block,Roof_Block,Germ,Germ_JD,Hypocotyl(mm),Cotyledon(mm),LeafNum,Date_of_1Meas,Harvest Julian Day,Flowering Time,StemWidth,PlantHeight,NodeNum,Late,Broken,Sex,Dry Biomass,Flower Color,485,530,590,IsBlank,Soy Germ,Stem Colour
Agricultural,Mulberry,44,3831,Water,38.755485,-89.272475,5,1,D,7,8,189,31.43,9.35,12,207,270,261,5.04,10,1,0,1,NA,,*,58,161,149,1,na,
Agricultural,Nunemaker,100,3832,Soy,38.988681,-95.215847,16,1,W,7,8,189,42.68,11.27,23,207,270,261,3.75,22,20,0,0,NA,4.98,*,3149,2056,3868,0,0,0
Natural,Pekin,123,3833,Control,40.57469501,-89.65567603,12,2,B,7,6,187,32.55,17.69,51,205,270,228,10.3,54,16,0,0,F,10.485,0,2197,1788,3186,0,na,0
Agricultural,Mccombe,106,3834,Control,41.06360497,-83.78943597,2,2,A,7,10,191,29.82,9.08,10,205,270,240,11.41,77.1,22,0,0,F,13.791,2,2166,1716,3199,0,na,2
Agricultural,Prairie,64,3835,Water,41.35604002,-86.73699299,15,1,E,7,6,187,30.09,10.28,17,205,270,231,5.61,60,18,0,0,F,3.219,2,2006,1291,2421,0,na,0
Agricultural,Mccombe,38,3836,Soy,41.06360497,-83.78943597,2,1,C,7,6,187,,,,205,270,NA,NA,NA,NA,0,0,NA,,*,64,167,156,1,0,
Agricultural,Mulberry,165,3837,Water,38.755485,-89.272475,5,2,E,7,6,187,20.8,9.65,72,205,270,235,10.4,67.8,27,0,1,M,12.359,0,834,746,1209,0,na,1
Natural,Greentree ,47,3838,Control,38.558781,-90.447501,7,1,D,7,,FALSE,,,,205,270,NA,NA,NA,NA,0,0,NA,,*,50,133,120,1,na,
Agricultural,Chesterfield,14,3839,Control,38.66890403,-90.63545798,7,1,B,7,6,187,26.96,7.28,8,205,270,NA,8.07,75,NA,0,0,F,6.417,0,1379,1223,2104,0,na,1
Natural,Keysport,141,3840,Water,38.732444,-89.277403,5,2,W,7,5,186,36.85,8.52,67,205,270,256,9.05,61,14,0,1,F,3.263,2,2377,1933,3499,0,na,
Agricultural,Greenup,196,3841,Control,39.305104,-88.139778,4,2,G,7,6,187,29.17,11.06,34,207,270,226,7.92,84.8,22,0,0,F,,1,2237,1878,3501,0,na,1
Natural,FoxRidge,177,3842,Water,39.393248,-88.163216,4,2,E,7,10,191,26.72,8.08,46,207,270,226,9.86,71.2,25,0,0,F,,0,1548,1252,2338,0,na,0
Agricultural,Bradley,170,3843,Soy,41.16467102,-87.81988903,14,2,E,7,6,187,29.65,8.22,42,207,270,240,8.66,69.2,22,0,0,F,,0,2960,1973,3751,0,0,0
Natural,Kansas,31,3844,Water,39.001464,-95.239938,16,1,W,7,6,187,37.46,7.7,39,207,270,NA,NA,NA,NA,0,0,NA,,*,34,79,69,1,na,0
Agricultural,Baldwin,102,3845,Water,38.782048,-95.171401,17,2,A,7,7,188,20.98,8.33,29,205,270,261,6.22,116,32,1,0,M,,0,1115,1133,1872,0,na,0
Agricultural,Hernan,148,3846,Soy,38.63920603,-91.51230698,9,2,D,7,,FALSE,25.46,9.01,4,205,270,NA,NA,NA,NA,0,0,NA,,*,2555,1705,3195,0,0,0
Natural,Pontoon,45,3847,Soy,38.699066,-90.068054,6,1,D,7,10,191,,,,205,270,235,6.36,73.9,25,0,0,NA,,*,68,186,174,1,1,
Agricultural,Chesterfield,146,3848,Soy,38.66890403,-90.63545798,7,2,D,7,8,189,18.67,6.2,4,205,270,252,2.73,36,13,0,0,F,,*,2279,1998,3461,0,0,0
Natural,Kansas,193,3849,Control,39.001464,-95.239938,16,2,G,7,8,189,29.66,,38,205,270,219,8.03,56.5,18,0,0,M,8.459,0,2819,2006,3766,0,na,0
Agricultural,Baldwin,134,3850,Water,38.782048,-95.171401,17,2,C,7,,FALSE,24.06,6.66,4,205,270,247,6.72,70.5,18,0,0,NA,,*,65,173,162,1,na,
Natural,Gascondale,17,3851,Soy,38.66783702,-91.55559699,9,1,B,7,7,188,,,,205,270,NA,NA,NA,NA,0,0,NA,,*,55,148,133,1,1,
Natural,MarkTwain,19,3852,Control,39.46407096,-91.68243396,10,1,B,7,9,190,22.4,10.41,16,205,270,228,11.84,64,22,0,0,F,20.852,1,1031,1070,1778,0,na,1
Natural,Pekin,168,3853,Water,40.57469501,-89.65567603,12,2,E,7,6,187,30.92,10.51,38,207,270,240,10.38,96.1,25,1,0,M,,1,1124,1009,1706,0,na,0
Natural,Greentree ,47,3854,Soy,38.558781,-90.447501,7,1,D,7,6,187,38.47,12.46,32,207,270,231,4.4,55,17,0,0,F,1.161,0,2894,1765,3543,0,0,0
Agricultural,Weston,176,3855,Soy,41.37218297,-83.79889,1,2,F,7,10,191,43.82,5.58,7,207,270,256,3.03,53.5,11,0,0,NA,,*,56,145,136,1,1,
Agricultural,AgLaughrey,6,3856,Control,39.01893298,-84.92674196,3,1,A,7,8,189,18.34,12.62,9,207,270,256,3.93,23.3,14,0,0,NA,,*,63,161,152,1,na,0
Agricultural,Jackson,54,3857,Control,39.463458,-91.98047097,10,1,D,7,,FALSE,20.36,10.16,6,205,270,261,4.09,26,16,0,0,NA,0.3,*,1139,978,1516,0,na,0
Natural,Lawrence,133,3858,Control,38.927036,-95.241462,17,2,C,7,7,188,36.25,10.66,43,205,270,231,7.32,91,24,1,0,F,5.4,1,3209,1926,3956,0,na,0
Agricultural,Chesterfield,116,3859,Water,38.66890403,-90.63545798,7,2,A,7,7,188,27.26,11.17,22,205,270,233,8.74,66,23,0,0,M,7.8,0,1378,1192,2091,0,na,0
Agricultural,Allentown,24,3860,Water,40.55406597,-89.48221204,12,1,C,7,6,187,22.18,9.91,7,205,270,NA,NA,NA,NA,0,0,NA,,*,64,168,158,1,na,
Agricultural,Hernan,52,3861,Water,38.63920603,-91.51230698,9,1,D,7,6,187,34.73,7.5,43,205,270,233,8.63,61,22,0,0,NA,2.133,*,1102,1052,1880,0,na,
Natural,Browning,89,3862,Soy,40.12487104,-90.36914203,11,1,F,7,,FALSE,17.18,7.54,17,205,270,240,12.1,70.9,22,0,0,F,14.584,*,1726,1560,2627,0,1,0
Agricultural,Nunemaker,100,3863,Control,38.988681,-95.215847,16,1,W,7,6,187,35.58,7.82,27,205,270,261,5.69,39,26,0,0,F,1.164,0,2013,1337,2687,0,na,
Natural,Knox,63,3864,Water,41.31732501,-86.746256,15,1,E,7,,FALSE,6.15,4.6,1,205,270,NA,NA,NA,NA,0,0,NA,,*,27,69,57,1,na,0
Agricultural,Mulberry,10,3865,Control,38.755485,-89.272475,5,1,A,7,6,187,28.42,10,59,207,270,226,8.8,78.3,31,0,0,M,,2,1920,1320,2585,0,na,1
Agricultural,WSCSoy2,16,3866,Control,38.6589929,-90.7440433,8,1,B,7,7,188,22.69,11.32,27,207,270,231,8.93,72,19,0,0,M,,0,3070,1982,3677,0,na,0
Agricultural,Weston,70,3867,Soy,41.37218297,-83.79889,1,1,E,7,6,187,18.68,7.18,20,207,270,235,3.99,49.4,20,0,0,M,,0,1695,1348,2926,0,0,0
Agricultural,HWY66,126,3868,Soy,40.82949003,-88.66930699,13,2,B,7,7,188,28.43,6.76,51,207,270,226,8.87,75.8,23,0,0,M,,0,2193,1717,2989,0,0,0
Natural,Keysport,9,3869,Soy,38.732444,-89.277403,5,1,A,7,6,187,17.2,5.17,7,205,270,261,2.05,14.5,14,0,0,F,0.109,*,58,156,144,1,0,
Agricultural,Mccombe,72,3870,Control,41.06360497,-83.78943597,2,1,F,7,7,188,34.86,7.59,32,205,270,219,9.53,54.7,22,0,0,M,7.25,1,1868,1673,3212,0,na,1
Agricultural,Greenup,42,3871,Soy,39.305104,-88.139778,4,1,D,7,8,189,,,,205,270,NA,NA,NA,NA,0,0,NA,,*,63,167,157,1,0,
Natural,WeldonSprings,117,3872,Water,38.65643696,-90.73639403,8,2,A,7,7,188,27.25,9.36,51,205,270,217,8.08,43,18,0,0,M,2.69,*,2612,2269,3834,0,na,1
Natural,WeldonSprings,49,3873,Soy,38.65643696,-90.73639403,8,1,D,7,,FALSE,19.21,6.19,4,205,270,261,2.42,18,16,0,0,NA,,*,1977,1372,3463,0,0,
Natural,Kakanee,61,3874,Control,41.15132703,-87.89857297,14,1,W,7,8,189,14.56,5.35,8,205,270,233,10.08,30,17,0,0,M,0.413,1,2779,1791,3384,0,na,
Agricultural,HWY66,60,3875,Control,40.82949003,-88.66930699,13,1,W,7,6,187,27.13,8.7,60,205,270,228,9.53,26,70,0,0,F,10.591,0,2322,1969,3527,0,na,0
Agricultural,Jackson,88,3876,Soy,39.463458,-91.98047097,10,1,F,7,8,189,31.23,10.71,16,205,270,247,5.11,45,20,0,0,NA,,*,29,72,57,1,1,
Natural,Kakanee,95,3877,Soy,41.15132703,-87.89857297,14,1,G,7,,FALSE,17.15,9.25,16,207,270,261,4.01,50,27,0,0,F,,0,26,62,54,1,1,0
Agricultural,Granite,46,3878,Soy,38.670222,-90.065665,6,1,D,7,9,190,,,,207,270,NA,NA,NA,NA,0,0,NA,,*,29,72,59,1,0,
Agricultural,Mulberry,165,3879,Soy,38.755485,-89.272475,5,2,E,7,10,191,51.23,9.48,23,207,270,228,10.55,80,19,0,0,F,,2,3135,2278,4714,0,1,1
Natural,Lawrence,101,3880,Soy,38.927036,-95.241462,17,2,W,7,5,186,47.64,13.91,76,207,270,240,8.31,96.3,35,0,0,NA,,0,30,74,59,1,1,
Natural,Pekin,91,3881,Water,40.57469501,-89.65567603,12,1,W,7,,FALSE,39.31,9.14,5,205,270,NA,NA,NA,NA,0,0,NA,0.054,*,38,88,69,1,na,0
Natural,Blanchard,37,3882,Control,41.03727398,-83.81345096,2,1,C,7,,FALSE,,,,205,270,NA,NA,NA,NA,0,0,NA,,*,30,73,64,1,na,
Agricultural,Greenup,76,3883,Soy,39.305104,-88.139778,4,1,F,7,9,190,29.53,9.53,20,205,270,252,7.41,75,23,0,0,M,3.289,1,2160,1811,3375,0,0,0
Natural,Gascondale,119,3884,Control,38.66783702,-91.55559699,9,2,B,7,9,190,30.14,10.5,43,205,270,NA,NA,NA,NA,0,1,F,9.589,0,1072,1275,1828,0,na,
Natural,Pontiac,151,3885,Water,40.87326997,-88.62446599,13,2,D,7,7,188,24.88,7.89,48,205,270,224,8.97,75,24,0,0,F,10.148,1,1490,1419,2481,0,na,1
Natural,Gascondale,147,3886,Water,38.66783702,-91.55559699,9,2,D,7,9,190,22.46,11.87,18,205,270,233,6.37,89,22,0,0,F,31.695,2,1850,1522,2596,0,na,1
Natural,MarkTwain,87,3887,Soy,39.46407096,-91.68243396,10,1,F,7,5,186,42.96,8.29,28,205,270,228,7.24,64,17,0,0,F,8.755,0,2729,2529,4415,0,0,1
Agricultural,Jackson,88,3888,Water,39.463458,-91.98047097,10,1,G,7,6,187,34.2,7.93,25,205,270,240,11.03,83.5,30,0,0,F,16.788,1,1073,1114,1857,0,na,1
Agricultural,Weston,70,3889,Control,41.37218297,-83.79889,1,1,E,7,7,188,16.11,10.63,69,207,270,231,10.16,82,24,0,0,F,,3,1408,1232,2247,0,na,2
Natural,Lawrence,173,3890,Control,38.927036,-95.241462,17,2,F,7,7,188,31.62,9.69,60,207,270,247,9.13,67,14,0,1,F,,0,1810,1478,2440,0,na,
Agricultural,Greenup,42,3891,Control,39.305104,-88.139778,4,1,D,7,9,190,28.82,8.3,7,207,270,NA,NA,NA,NA,0,0,NA,,*,1772,1495,2634,0,na,0
Natural,Keysport,43,3892,Soy,38.732444,-89.277403,5,1,D,7,6,187,31.54,10.49,32,207,270,233,8.06,81,22,0,0,F,,2,1208,1197,2105,0,1,1
Agricultural,Weston,188,3893,Control,41.37218297,-83.79889,1,2,F,7,7,188,30.39,9.15,22,205,270,231,12.92,82,31,0,0,F,19.82,2,1117,977,1769,0,na,2
Natural,Maume,1,3894,Water,41.55656599,-83.66247503,1,1,W,7,10,191,12.51,14.06,20,205,270,240,12.01,13.3,25,0,0,F,12.12,1,1750,1603,2839,0,na,1
Natural,Lawrence,101,3895,Water,38.927036,-95.241462,17,2,W,7,6,187,,,,205,270,NA,NA,NA,NA,0,0,NA,,*,25,63,53,1,na,
Natural,Keysport,141,3896,Control,38.732444,-89.277403,5,2,W,7,8,189,27.37,10.83,28,205,270,240,14.61,72.8,26,0,0,M,3.83,0,26,63,55,1,na,0
Agricultural,Nunemaker,172,3897,Control,38.988681,-95.215847,16,2,F,7,10,191,29.53,10.26,32,205,270,228,9.82,54,19,0,0,M,5.835,1,950,988,1577,0,na,1
Natural,Kakanee,95,3898,Control,41.15132703,-87.89857297,14,1,G,7,10,191,16.47,9.37,22,205,270,233,16.76,82,24,0,0,F,26.988,2,3190,2426,4628,0,na,1
Natural,Browning,149,3899,Soy,40.12487104,-90.36914203,11,2,D,7,7,188,31.43,8.31,37,205,270,233,7.29,70,17,0,0,F,11.158,2,1046,1362,2291,0,1,1
Natural,Kakanee,61,3900,Water,41.15132703,-87.89857297,14,1,W,7,,FALSE,,,,205,270,NA,NA,NA,NA,0,0,NA,,*,26,65,54,1,na,
Natural,Greentree ,115,3901,Control,38.558781,-90.447501,7,2,B,7,6,187,37.79,11.97,91,207,270,219,7.08,53.8,18,0,0,M,5,1,1438,1292,2030,0,na,0
Agricultural,Greenup,200,3902,Water,39.305104,-88.139778,4,2,W,7,6,187,44,11.34,64,207,270,228,9.51,78,21,0,0,F,17.73,0,2763,1864,3762,0,na,0
Agricultural,Weston,104,3903,Control,41.37218297,-83.79889,1,2,A,7,7,188,18.14,13.84,39,207,270,219,9.16,56.5,20,0,0,M,11.44,1,2476,1838,3678,0,na,0
Natural,Knox,129,3904,Soy,41.31732501,-86.746256,15,2,B,7,,FALSE,,,,207,270,NA,NA,NA,NA,0,0,NA,,0,65,169,161,1,1,1
Natural,Kakanee,1,3905,Water,41.15132703,-87.89857297,14,2,E,7,,FALSE,11.01,5.53,6,205,270,240,1.96,7.8,10,0,0,NA,,*,27,66,57,1,na,
Natural,Browning,149,3906,Water,40.12487104,-90.36914203,11,2,D,7,6,187,18.58,9.62,81,205,270,226,10.9,65.8,29,0,0,M,,2,1990,1073,1782,0,na,2
Agricultural,Chesterfield,82,3907,Control,38.66890403,-90.63545798,7,1,F,7,7,188,35.06,12.66,60,205,270,217,8.35,55,20,0,0,M,,1,967,1011,1654,0,na,0
Agricultural,Mulberry,180,3908,Control,38.755485,-89.272475,5,2,W,7,6,187,29.44,8.65,25,205,270,261,10.23,87.5,35,0,0,F,,3,1053,992,1690,0,na,1
Natural,Blanchard,105,3909,Control,41.03727398,-83.81345096,2,2,A,7,8,189,24.23,8.99,6,198,270,219,9.33,47.4,18,0,0,F,6.968,1,555,559,896,0,na,1
Natural,Lawrence,67,3910,Water,38.927036,-95.241462,17,1,E,7,8,189,15.81,11.13,6,198,270,233,8.8,79,22,0,0,M,6.504,0,1264,803,1907,0,na,1
Agricultural,Bradley,182,3911,Water,41.16467102,-87.81988903,14,2,G,7,7,188,30.14,9.25,9,198,270,231,7.64,60,26,0,0,F,5.76,0,1166,1153,1996,0,na,0
Natural,Greentree ,145,3912,Water,38.558781,-90.447501,7,2,D,7,10,191,21.18,6.45,5,198,270,240,11.74,58,13,0,0,F,,0,1214,688,1848,0,na,0
Natural,Maume,35,3913,Soy,41.55656599,-83.66247503,1,1,C,7,6,187,48.43,11.34,37,207,270,214,8.25,51.7,16,0,0,M,3.76,0,1878,1593,2870,0,0,2
Agricultural,Bradley,153,3914,Water,41.16467102,-87.81988903,14,2,D,7,6,187,35.37,15.56,58,207,270,233,9.14,88,26,0,0,F,21.39,1,940,905,1743,0,na,0
Agricultural,AgLaughrey,40,3915,Soy,39.01893298,-84.92674196,3,1,W,7,7,188,,,,207,270,NA,NA,NA,NA,0,0,NA,,*,64,172,161,1,1,
Agricultural,Bradley,170,3916,Control,41.16467102,-87.81988903,14,2,E,7,6,187,40.57,8.91,52,207,270,219,8.89,58.2,17,0,0,M,4.63,1,1829,1430,2604,0,na,1
Natural,Kansas,99,3917,Water,39.001464,-95.239938,16,1,G,7,5,186,19.56,9.02,23,205,270,233,8.43,86,24,0,0,M,9.171,0,976,606,1043,0,na,1
Natural,Aurora,39,3918,Control,39.05562996,-84.89810603,3,1,C,7,7,188,27.43,13.27,37,205,270,240,9.79,66.2,26,0,0,NA,,*,64,173,167,1,na,
Natural,WeldonSprings,83,3919,Control,38.65643696,-90.73639403,8,1,F,7,5,186,39.45,10.49,40,205,270,247,8.52,84,33,0,0,F,,2,1448,1097,1842,0,na,1
Natural,WeldonSprings,83,3920,Soy,38.65643696,-90.73639403,8,1,F,7,6,187,46.67,8.11,9,205,270,NA,NA,NA,NA,0,0,NA,,*,28,69,60,1,0,
Natural,Maume,160,3921,Control,41.55656599,-83.66247503,1,2,W,7,7,188,19.19,7.26,6,198,270,219,11.11,55.4,20,0,0,M,6.816,1,998,840,1516,0,na,1
Agricultural,AgLaughrey,40,3922,Control,39.01893298,-84.92674196,3,1,W,7,10,191,28.4,8.7,3,198,270,228,11.68,63,16,0,0,M,7.9,0,962,1073,1904,0,na,0
Natural,WeldonSprings,117,3923,Control,38.65643696,-90.73639403,8,2,B,7,6,187,20.85,9.55,10,198,270,219,7.25,62.4,16,0,0,M,4.425,0,1007,889,1430,0,na,1
Natural,Keysport,111,3924,Soy,38.732444,-89.277403,5,2,B,7,6,187,32.04,10.35,11,198,270,252,7.41,56,15,0,0,F,2.728,1,1406,1285,2107,0,1,0
Natural,Keysport,111,3925,Control,38.732444,-89.277403,5,2,B,7,,FALSE,,,,207,270,NA,NA,NA,NA,0,0,NA,,*,26,64,56,1,na,
Agricultural,Hernan,120,3926,Control,38.63920603,-91.51230698,9,2,W,7,9,190,18.58,10.88,27,207,270,233,10.81,79,23,0,0,M,11.16,1,1252,1019,1870,0,na,0
Natural,Lawrence,67,3927,Control,38.927036,-95.241462,17,1,E,7,6,187,26.6,13.23,61,207,270,240,10.7,95.2,23,0,0,NA,2.96,*,727,766,1180,0,na,0
Agricultural,Granite,144,3928,Soy,38.670222,-90.065665,6,2,D,7,6,187,17.7,10.58,36,207,270,247,5.58,63,24,0,0,F,4.56,0,2252,1860,3365,0,0,0
Agricultural,Weston,2,3929,Water,41.37218297,-83.79889,1,1,A,7,8,189,14.21,5.95,24,205,270,233,5.27,37,18,0,0,F,24.28,0,1693,1114,2237,0,na,0
Agricultural,Mulberry,78,3930,Water,38.755485,-89.272475,5,1,E,7,7,188,39.22,9.02,28,205,270,240,11.25,59.2,17,0,0,M,,0,1775,1479,2833,0,na,0
Natural,Pekin,57,3931,Water,40.57469501,-89.65567603,12,1,D,7,6,187,22.36,7.44,49,205,270,217,9.54,64,22,0,0,F,12.845,1,805,774,1201,0,na,3
Agricultural,AgLaughrey,108,3932,Control,39.01893298,-84.92674196,3,2,A,7,6,187,44.45,9.85,20,205,270,240,9.65,79,18,0,0,M,1.05,0,1726,1167,2116,0,na,0
Agricultural,Mulberry,165,3933,Control,38.755485,-89.272475,5,2,E,7,7,188,25.93,6.1,10,198,270,233,10.85,96,28,0,0,M,13.23,2,1930,1619,2855,0,na,
Agricultural,Baldwin,159,3934,Soy,38.782048,-95.171401,17,2,D,7,6,187,26.01,12.64,14,198,270,240,9.01,78,40,0,0,F,,2,1232,1075,1778,0,1,0
Natural,WeldonSprings,15,3935,Soy,38.65643696,-90.73639403,8,1,B,7,9,190,,,,198,270,NA,NA,NA,NA,0,0,NA,,*,53,139,134,1,0,
Natural,Aurora,73,3936,Water,39.05562996,-84.89810603,3,1,E,7,6,187,26.03,9.07,9,198,270,231,11.36,56,18,0,0,M,4.211,0,1435,1445,2278,0,na,0
Agricultural,HWY66,94,3937,Water,40.82949003,-88.66930699,13,1,G,7,7,188,20.79,10.34,27,207,270,NA,NA,NA,NA,0,0,NA,,*,26,63,53,1,na,
Agricultural,Nunemaker,184,3938,Water,38.988681,-95.215847,16,2,G,7,6,187,31.87,12.69,61,207,270,233,10.27,82,25,0,0,F,15.88,0,1209,698,1297,0,na,1
Natural,FoxRidge,139,3939,Water,39.393248,-88.163216,4,2,C,7,5,186,34.53,12.38,63,207,270,219,9.58,60.3,22,0,0,F,,1,1684,1374,2489,0,na,2
Natural,Pontiac,151,3940,Soy,40.87326997,-88.62446599,13,2,D,7,6,187,34.13,9.34,28,207,270,224,6.92,66,18,0,0,M,3.72,0,2443,1541,3146,0,0,0
Agricultural,WSCSoy2,16,3941,Soy,38.6589929,-90.7440433,8,1,B,7,,FALSE,,,,205,270,NA,NA,NA,NA,0,0,NA,,*,57,153,143,1,0,
Natural,Lawrence,133,3942,Water,38.927036,-95.241462,17,2,C,7,8,189,32.32,9.79,51,205,270,219,7.28,66.4,19,0,0,M,5.439,0,1608,1540,2746,0,na,0
Natural,Greentree ,81,3943,Control,38.558781,-90.447501,7,1,W,7,,FALSE,22.16,9.17,3,205,270,261,1.65,19,11,0,0,M,0.138,0,1482,1212,2172,0,na,1
Natural,Pontoon,143,3944,Control,38.699066,-90.068054,6,2,D,7,7,188,12.73,6.69,26,205,270,231,14.13,79,29,0,0,M,10.868,1,2047,1535,2812,0,na,1
Agricultural,Prairie,98,3945,Water,41.35604002,-86.73699299,15,1,G,7,7,188,20.07,6.79,10,198,270,224,6.7,62,24,0,0,F,10.851,2,1254,1188,1956,0,na,2
Natural,Maume,135,3946,Water,41.55656599,-83.66247503,1,2,C,7,,FALSE,,,,198,270,NA,NA,NA,NA,0,0,NA,,*,51,129,119,1,na,
Natural,Gascondale,119,3947,Soy,38.66783702,-91.55559699,9,2,B,7,6,187,41.56,10.71,9,198,270,240,10.03,74.5,31,0,0,M,8.532,0,1192,1132,1968,0,1,0
Natural,Pontoon,143,3948,Soy,38.699066,-90.068054,6,2,D,7,7,188,31.24,7.25,5,198,270,252,3.73,33,12,0,0,M,0.437,0,643,817,718,0,0,1
Agricultural,Weston,136,3949,Control,41.37218297,-83.79889,1,2,C,7,7,188,15.32,9.73,46,207,270,233,11.26,65,23,0,0,M,,0,1094,985,1713,0,na,1
Natural,Kakanee,152,3950,Control,41.15132703,-87.89857297,14,2,D,7,6,187,40.41,17.84,51,207,270,NA,NA,NA,NA,0,1,M,,*,2293,1921,3340,0,na,0
Agricultural,Bradley,28,3951,Water,41.16467102,-87.81988903,14,1,C,7,6,187,22.07,11.07,30,207,270,219,5.94,52.2,16,0,0,M,2.42,0,1371,1270,2021,0,na,0
Agricultural,Mulberry,198,3952,Soy,38.755485,-89.272475,5,2,G,7,7,188,28.07,10.69,45,207,270,240,8.75,67.8,27,0,0,F,3.003,1,515,456,771,0,1,0
Agricultural,Baldwin,186,3953,Water,38.782048,-95.171401,17,2,G,7,,FALSE,36.48,9.09,4,205,270,NA,NA,NA,NA,0,0,NA,0.09,*,951,847,1355,0,na,1
Natural,Pontoon,45,3954,Water,38.699066,-90.068054,6,1,D,7,6,187,24.38,7.06,25,205,270,233,11.13,77,23,0,0,M,13.485,1,1917,1728,3097,0,na,2
Natural,Maume,187,3955,Soy,41.55656599,-83.66247503,1,2,F,7,6,187,33.5,8.72,36,205,270,233,10.22,71,18,0,0,NA,,*,1061,1235,1844,0,0,
Natural,Kansas,65,3956,Control,39.001464,-95.239938,16,1,E,7,,FALSE,23.23,8.83,11,205,270,233,9.31,51,21,0,0,M,,0,1155,1071,1751,0,na,0
Agricultural,HWY66,126,3957,Water,40.82949003,-88.66930699,13,2,C,7,6,187,19.3,6.37,17,198,270,228,12.36,82,24,0,0,F,21.751,2,2537,2230,3780,0,na,1
Natural,Keysport,77,3958,Soy,38.732444,-89.277403,5,1,F,7,7,188,30.66,7.37,5,198,270,256,6.48,57.4,18,0,1,M,,*,35,87,81,1,0,0
Natural,Pontiac,125,3959,Soy,40.87326997,-88.62446599,13,2,B,7,8,189,34.8,8.99,5,198,270,228,5.16,54,17,0,0,M,2.115,1,1591,1552,2424,0,0,0
Natural,Browning,21,3960,Water,40.12487104,-90.36914203,11,1,W,7,6,187,24.24,10.35,7,198,270,233,7.8,53,16,0,0,F,4.242,2,696,588,935,0,na,1
Natural,Gascondale,17,3961,Control,38.66783702,-91.55559699,9,1,B,7,9,190,31.36,11.73,22,207,270,233,9.02,79,20,0,0,M,10.681,0,949,807,1335,0,na,0
Natural,Maume,69,3962,Soy,41.55656599,-83.66247503,1,1,E,7,6,187,27.07,13.56,94,207,270,219,8.27,50.4,16,0,0,M,8.984,1,905,937,1546,0,0,1
Agricultural,AgLaughrey,6,3963,Soy,39.01893298,-84.92674196,3,1,A,7,8,189,26.6,10.62,23,207,270,228,8.91,82,19,0,0,M,4.042,0,1195,1048,1744,0,0,1
Agricultural,Hernan,18,3964,Control,38.63920603,-91.51230698,9,1,B,7,,FALSE,,,,207,270,NA,NA,NA,NA,0,0,NA,,*,68,176,170,1,na,
Agricultural,WSCSoy2,50,3965,Control,38.6589929,-90.7440433,8,1,D,7,5,186,57.24,11.06,45,205,270,228,7.01,71,NA,0,0,F,,1,1170,1013,1689,0,na,0
Agricultural,Mulberry,142,3966,Control,38.755485,-89.272475,5,2,D,7,8,189,23.81,9.79,29,205,270,240,12.15,77.4,23,0,0,F,,1,705,542,1008,0,na,1
Natural,FoxRidge,109,3967,Control,39.393248,-88.163216,4,2,A,7,6,187,30,7.67,42,205,270,219,8.76,51.4,22,0,0,F,,0,852,806,1324,0,na,0
Agricultural,HWY66,26,3968,Control,40.82949003,-88.66930699,13,1,B,7,,FALSE,,,,205,270,NA,NA,NA,NA,0,0,NA,,*,62,159,148,1,na,
Agricultural,Prairie,130,3969,Soy,41.35604002,-86.73699299,15,2,B,7,6,187,8.74,34.35,7,198,270,210,6.23,31.5,15,0,0,NA,,*,55,145,136,1,0,
Natural,Pekin,123,3970,Water,40.57469501,-89.65567603,12,2,C,7,6,187,11.19,16.83,10,198,270,228,13.14,76,24,0,0,F,29.463,1,1068,868,1469,0,na,1
Natural,Browning,149,3971,Control,40.12487104,-90.36914203,11,2,D,7,10,191,4.67,5,3,198,270,NA,NA,NA,NA,0,1,NA,,*,73,189,182,1,na,
Agricultural,Allentown,24,3972,Soy,40.55406597,-89.48221204,12,1,B,7,7,188,,,,198,270,NA,NA,NA,NA,0,0,NA,,*,28,71,57,1,0,
Agricultural,Mulberry,78,3973,Control,38.755485,-89.272475,5,1,F,7,6,187,32.31,12.38,23,207,270,240,10.56,74,29,0,0,F,15.851,0,1488,1669,1996,0,na,0
Agricultural,Mulberry,198,3974,Control,38.755485,-89.272475,5,2,G,7,7,188,28.03,14.41,55,207,270,252,8.25,69,22,0,0,F,,0,1748,1532,2601,0,na,0
Agricultural,Mulberry,78,3975,Soy,38.755485,-89.272475,5,1,F,7,8,189,43.04,12.94,14,207,270,NA,NA,NA,NA,0,1,NA,,*,928,985,2253,0,0,
Natural,FoxRidge,195,3976,Control,39.393248,-88.163216,4,2,G,7,9,190,14.87,7.16,56,207,270,228,10.24,71,NA,0,0,F,,1,1824,1441,2546,0,na,0
Agricultural,Greenup,110,3977,Control,39.305104,-88.139778,4,2,A,7,7,188,40.13,7.78,37,205,270,219,5.15,52.3,13,0,0,M,3.737,1,1807,1673,2887,0,na,1
Natural,Browning,121,3978,Control,40.12487104,-90.36914203,11,2,W,7,6,187,24.72,9.18,43,205,270,261,9.07,123,46,1,0,M,18.019,0,1097,1002,1627,0,na,0
Natural,Pontoon,143,3979,Water,38.699066,-90.068054,6,2,D,7,11,192,29.59,13.17,17,205,270,261,10.04,91.5,38,0,0,F,6.233,0,30,74,62,1,na,1
Agricultural,Chesterfield,82,3980,Water,38.66890403,-90.63545798,7,1,G,7,6,187,21.4,6.86,45,205,270,219,7.98,53.2,16,0,0,M,,0,1413,1178,1915,0,na,1
